,text,label,pred_class,R
1522,turkish mayor says forced to quit in erdogan purge of local government,1,1,1.0
1523," eric trump tries to defend donald on tax evasion, makes huge mistake (video)",0,0,1.0
1524,here’s the best way to silence a liberal demanding the impeachment of president trump,0,0,1.0
1525,"in virginia, clinton tests senator tim kaine as a 'safe' vp pick",1,1,1.0
1526, trump’s divisive and negative inaugural address was full of lies and most americans trashed it,0,0,1.0
1527, watch: conservative group brainlessly ran these ads cheering trumpcare after it died,0,0,1.0
1528,german citizen on trial in turkey on political charges: media,1,1,1.0
1529,putin says he doubts trump met with moscow prostitutes,1,1,1.0
1530,islamic state claims attack on damascus police center,1,1,1.0
1531,south africa's ramaphosa gets most nominations ahead of anc leadership vote,1,1,1.0
1532,"former texas gov. perry endorses trump, says open to running mate role: cnn",1,1,1.0
1533,u.s. supreme court leaves key campaign finance restriction in place,1,1,1.0
1534,susan rice refuses to testify before the senate…you won’t believe the reason why!,0,0,1.0
1535,the brutal truth about benghazi: ’13 hours’ in-home sales blow up right before the election! hillary wants this gone! [video],0,0,1.0
1536,u.s. senators urge obama to push for female u.n. secretary-general,1,1,1.0
1537,senators ask if u.s. paying to secure trump property overseas,1,1,1.0
1538,mnangagwa to be sworn in on friday as president: zimbabwe's speaker,1,1,1.0
1539, foreign governments have been giving elections to republicans for decades,0,0,1.0
1540, texas school officials request for new name goes horribly wrong (video),0,0,1.0
1541,"in pakistan's coal rush, some women drivers break cultural barriers",1,1,1.0
1542,trump has talked to top lawmakers about immigration reform: white house,1,1,1.0
1543,"‘all hat, no cattle’: sarah sanders hits back at ‘cowgirl’ congresswoman’s claim that gen. kelly was lying about her [video]",0,0,1.0
1544,tucker carlson: how the left ruined my alma mater [video],0,0,1.0
1545,"breaking update: 50 dead, 53 injured after u.s. citizen, muslim extremist who was on fbi radar opens fire during ramadan in worst mass shooting in u.s. history…father of muslim terrorist tells why his son committed horrific act [video]",0,0,1.0
1546,china says war on korean peninsula will have no winner,1,1,1.0
1547,muslim teens attack crowd for being white “non muslims”: “why aren’t you a muslim?”,0,0,1.0
1548,seth rich murder has chilling similarities to clinton body count victims,0,0,1.0
1549,putin on phone with south korean president about north korea: kremlin,1,1,1.0
1550,cia claims of russian intervention in us election fall flat,0,0,1.0
1551,crosstalk: who are the real ‘fake news’ culprits?,0,0,1.0
1552,trump gains ground on clinton: reuters/ipsos states of the nation,1,1,1.0
1553,abortion providers aim to reopen some closed texas clinics,1,1,1.0
1554, watch: colbert hilariously portrays trump as a little girl and the internet is laughing out loud,0,0,1.0
1555,satellite signals not helpful to argentine submarine search: navy official,1,1,1.0
1556,who needs nancy pelosi when congress has paul ryan: “it’s [obamatrade deal] declassified and made public once it’s agreed to”,0,0,1.0
1557,it’s a movement! trump releases great new ad…with a little jab at hillary [video],0,0,1.0
1558,the truth about alicia machado blows up…backfires big-time on hillary’s dirty campaign! [video],0,0,1.0
1559,(video) unbelievable! black judge berates victims of home invasion and you won’t believe why,0,0,1.0
1560,la times columnist slammed for mocking sarah sanders in ‘sexist’ article…what about the cartoon?,0,0,1.0
1561,(video) rioters take selfies with torched police car,0,0,1.0
1562, donald trump implies that he wants the national mall to be torn up (video),0,0,1.0
1563,classic! trump hints at sheriff joe pardon: “i’ll make a prediction. i think he’s going to be just fine.” [video],0,0,1.0
1564, texas republican introduces bill to put women in prison for having an abortion,0,0,1.0
1565,venezuela slams u.s. travel restrictions as 'political terrorism',1,1,1.0
1566, watch: cnn host humiliates trump supporter for lying about mormon tabernacle choir singer,0,0,1.0
1567, teens post video on what they would do to black people as president (video),0,0,1.0
1568,"u.s. expels 15 cuban diplomats, fuelling tensions with havana",1,1,1.0
1569,u.s. asks u.n. to blacklist 10 ships over banned north korea cargo,1,1,1.0
1570,lying white house press secretary: “obama has scratched and clawed for the middle class”,0,0,1.0
1571,revealed: list of people president elect trump is considering for top white house postions,0,0,1.0
1572,secret service protects obama’s daughters while these illegal alien pedophiles threaten our children,0,0,1.0
1573,"looming u.s. abortion ruling could be 'dangerous,' says top attorney",1,1,1.0
1574,"rajoy: spain will not be divided, national unity will be preserved",1,1,1.0
1575,'strong' franco-british defense relationship won't be hit by brexit: fallon says,1,1,1.0
1576,mexico politicians fear flunking quake test before 2018 vote,1,1,1.0
1577,facebook gives election ad data to u.s. special counsel: source,1,1,1.0
1578,(don’t hold the press) jeb bush endorses ted cruz for president,0,0,1.0
1579,white house official says north korea is test for u.s.-china relations,1,1,1.0
1580,"were his hands up? new video emerges showing fbi shooting and killing father of 11, and oregon protester in face",0,0,1.0
1581,not news: 7 dead…35 wounded in obama’s hometown in 2 days…watch: black chicago residents blame barack obama [video],0,0,1.0
1582,exclusive: trump boosts disaster aid for puerto rico rebuild,1,1,1.0
1583, video of man casually doing interview after just being shot goes viral (video),0,0,1.0
1584, obama just showed trump how real presidents treat their former opponents,0,0,1.0
1585,catalonia showdown could unleash new euro crisis: eu lawmaker,1,1,1.0
1586,togo forces fire tear gas to disperse gnassingbe opponents,1,1,1.0
1587, brutal new poll shows stunning drop in trump’s numbers in six key areas; trump humiliated,0,0,1.0
1588,syrian opposition says russian jets kill civilians fleeing across euphrates,1,1,1.0
1589,wow! male college professor caught on camera bullying female pro-life student: “college campuses are not free speech areas” [video],0,0,1.0
1590,car torched and sprayed with “f*ck trump” because of pro-trump sticker,0,0,1.0
1591,trump says will speak with china's xi on north korea on friday,1,1,1.0
1592,"with trump pick aboard, top u.s. court tackles religious rights",1,1,1.0
1593,trump nominates callista gingrich as ambassador to vatican,1,1,1.0
1594,"communist george soros says trump will win popular vote in landslide, but hillary wins presidency…huh? [video]",0,0,1.0
1595,serbia's pensioners rally against government austerity measures,1,1,1.0
1596,'fierce and formidable' dlamini-zuma eyes south africa's presidency,1,1,1.0
1597,"drawing flak, scotland ex-first minister to host russia today chatshow",1,1,1.0
1598,no prosecution for trump campaign manager florida battery charge,1,1,1.0
1599,downfall of ex-samsung strategy chief leaves 'salarymen' disillusioned,1,1,1.0
1600, trump displays incredible ignorance yet again — claims credit for term coined over a hundred years ago,0,0,1.0
1601,senate democratic leader schumer calls for speedy puerto rico relief,1,1,1.0
1602,standing ovation! nigel farage trolls cnn during cpac speech with the line of the day [video],0,0,1.0
1603, watch: bill o’reilly just got caught lying about defending roger ailes from sexual harassment lawsuit,0,0,1.0
1604,thai court issues second arrest warrant for fugitive former pm yingluck,1,1,1.0
1605,mattis says u.s. effort on north korea aims for diplomatic solution,1,1,1.0
1606,watch: patriots fans boo players who disrespect our national anthem…shout “stand up!” at players taking a knee,0,0,1.0
1607,today: list of u.s. cities where “day of rage” is reportedly planned…scott air force base posts warning,0,0,1.0
1608,factbox: state-by-state poll closing times for u.s. election,1,1,1.0
1609,uk counter-terrorism police charge 14-year-old boys with murder plot,1,1,1.0
1610, one of hillary’s opponents could drop out and endorse her (video),0,0,1.0
1611,unhinged radical leftists try to storm trump’s utah rally attacking police and secret service with rocks [video],0,0,1.0
1612,"trump fills homeland security, environment, china ambassador jobs",1,1,1.0
1613,"trump says he is 'very, very close' to making fed chair decision",1,1,1.0
1614,u.s. house speaker ryan applauds new puerto rico aid bill,1,1,1.0
1615,macedonia jails 33 ethnic albanians for 2015 shootout,1,1,1.0
1616,"kim jong nam had nerve agent antidote in bag, malaysian court told",1,1,1.0
1617,lebanon speaker says government still stands after pm quit: sources,1,1,1.0
1618,trump puts five-year lobbying ban on his political appointees,1,1,1.0
1619,u.s. wants sahel force strategy before giving money: officials,1,1,1.0
1620, here’s what beyoncé has done for the homeless while supposed christians tear her down,0,0,1.0
1621,trump in tax meeting amid fight with republican senator,1,1,1.0
1622,lol! crowd chants “cnn sucks” at trump rally while cnn broadcasts live [video],0,0,1.0
1623,at least 30 police die in clash in egypt's western desert: security sources,1,1,1.0
1624,nearly half of britons back trump state visit: yougov poll,1,1,1.0
1625,"russia's lavrov, usa's tillerson expected to meet at g20 summit: agencies",1,1,1.0
1626,hard core: ten gitmo detainees released to oman,0,0,1.0
1627,denmark's government at risk in row with nationalists over syrian refugees,1,1,1.0
1628, watch: paul ryan gets his a** handed to him by fox host on gop healthcare plan,0,0,1.0
1629, marco rubio’s friend thinks he needs to see a doctor after his insane debate performance (video),0,0,1.0
1630,"senate judiciary committee seeks comey memos, possible trump tapes",1,1,1.0
1631,extortion? how iran used nuke deal to force obama to retreat from embarrassing “red line” threat to syria,0,0,1.0
1632,heavy civilian casualties in raqqa from air strikes: u.n.,1,1,1.0
1633,u.s. senators urge nhtsa to accelerate takata air bag recall,1,1,1.0
1634,u.s. urges cooperation after kurdish leader's resignation,1,1,1.0
1635," on his way out the door, harry reid gives big ‘f*ck you’ to republicans and hands nevada to hillary",0,0,1.0
1636, watch: army vet wrecks trump – here’s the real reason he gave generals more control over bombing,0,0,1.0
1637,tomi lahren takes a hammer to hillary: the “most competent woman in history” doesn’t know what “c” means? [video],0,0,1.0
1638,cia report released: trump maintains dnc leaks had “absolutely no effect on outcome of election”,0,0,1.0
1639,new video…antifa terror group infiltrated…transgender leader: use “knives to stab” opponents…have “ak-47’s ready” to shut down free speech,0,0,1.0
1640,must watch video: obama tries to trash trump but turns into a babbling mess [video],0,0,1.0
1641,germany must ready for turbulent times under trump: foreign minister,1,1,1.0
1642,u.s. military unfunded requirement list at $33 billion: mattis,1,1,1.0
1643,eu leaders likely to give go-ahead to new phase of brexit talks,1,1,1.0
1644,republican obamacare repeal would benefit wealthiest: study,1,1,1.0
1645,"under trump plan, refugees from 11 countries face additional u.s. barriers",1,1,1.0
1646,"russian, iranian presidents discuss iraqi kurdish vote - rouhani's office",1,1,1.0
1647,"uk brexit minister says eu agreement likely, but uk ready for no deal",1,1,1.0
1648,"putin, on iraqi kurdistan, says moscow handles situation with care",1,1,1.0
1649,germany may need constitutional change to allow it to strike back at hackers,1,1,1.0
1650, anthony scaramucci just said some weird stuff about steve bannon’s ‘c*ck’,0,0,1.0
1651, breaking: sworn affidavit proves clinton ‘victim’ wasn’t assaulted or harassed,0,0,1.0
1652,cbs hit job on new tax bill backfires when accountant meets with middle class taxpayers…winning! [video],0,0,1.0
1653, oregon militant’s family doesn’t believe he had a gun (video),0,0,1.0
1654,wikileaks: nsa spied on un secretary-general and world leaders’ secret meetings,0,0,1.0
1655,there was no independence referendum in catalonia today: spain pm,1,1,1.0
1656,argentina faces 'hope and hopelessness' in submarine search,1,1,1.0
1657,justice department names new acting head of drug enforcement agency,1,1,1.0
1658, florida school overreacts to prank by pressing felony charges,0,0,1.0
1659,high court emissions ruling won't deter clean energy drive ,1,1,1.0
1660,"[video] german mayor blames victims of mass rape, sexual assault by muslim migrants for not defending themselves",0,0,1.0
1661, obama’s doing something big to raise pay for millions of americans (video),0,0,1.0
1662,last flight departs as iraq imposes ban for kurdish independence vote,1,1,1.0
1663,democrats rising? early statehouse wins test new faces,1,1,1.0
1664,"hilarious! leonardo dicaprio is “outed” as climate change hypocrite, forced to do the unimaginable",0,0,1.0
1665,thousands of romanians rally against ruling party's judicial overhaul,1,1,1.0
1666,switzerland voters likely to weigh in on facial covering ban,1,1,1.0
1667,roadside bomb kills seven outside somali capital mogadishu,1,1,1.0
1668,"yikes! the claws come out on the view, as hosts attack jill stein [video]",0,0,1.0
1669,corrupt clinton aide rigged the benghazi accountability review board [video],0,0,1.0
1670,u.s. state department rethinks plan not to take media on asia trip,1,1,1.0
1671," this female u.s. senator just said what we’re all thinking about trump, and it’s perfect (tweet)",0,0,1.0
1672,watch young teenage thugs as they rob female reporter filming #baltimoreriots,0,0,1.0
1673, watch: sarah palin was just asked if she’ll be trump’s vp and her response will scare you,0,0,1.0
1674,obama scolds senate republicans for supreme court threat,1,1,1.0
1675,"it takes a village of thugs: nashville cop sees black man assaulting woman in projects…cop tries to arrest him…crowd attacks cop…crowd cheers, “he’s going down!” [video]",0,0,1.0
1676, trump once again uses a tragedy to congratulate himself (video),0,0,1.0
1677,this international company is luring refugees and illegals to america…do you buy meat from them?,0,0,1.0
1678,"trump, australia's turnbull move to clear air after tense phone call",1,1,1.0
1679,trump strongly considering naming campaign chief bannon as chief of staff: cnn,1,1,1.0
1680,bill clinton appears bewildered when coal miners boo him in west va: “mrs. clinton’s anti-coal messages are the last thing our suffering town needs at this point” [video],0,0,1.0
1681,"rapper who met with obama in white house to strategize, tweets threat: “dear white people if trump wins young niggas such as myself are fully hell bent on inciting riots everywhere we go”",0,0,1.0
1682,"trump to release jfk files, subject to 'further information'",1,1,1.0
1683, the phoenix police department just sent trump a cease-and-desist letter — they’re furious (video),0,0,1.0
1684,top senate democrat promises fight to block trump high court pick,1,1,1.0
1685,trump lawyer: deutsche bank has not received subpoena for trump records,1,1,1.0
1686,nigeria flies migrants home from libya after slavery scare,1,1,1.0
1687,london's mayor an exception to proposed ban on muslims: trump,1,1,1.0
1688,"breaking video: “relax, relax!” al sharpton gets physical with reporter just trying to ask questions",0,0,1.0
1689,"funniest inauguration moment: watching reaction of dick cheney, as george w. bush tries to put on a rain poncho…priceless! [video]",0,0,1.0
1690," harry reid storms the senate, unleashes on gop and it was f*cking awesome (video)",0,0,1.0
1691,"in afghan review, trump's frustration carries echoes of obama years",1,1,1.0
1692, watch how trump just screwed every republican by saying he’d punish women for abortions (video),0,0,1.0
1693,saudi king to start russia visit on thursday: state news agency,1,1,1.0
1694, anti-trump protesters pepper sprayed again (video),0,0,1.0
1695,obama expresses confidence in incoming u.n. chief guterres,1,1,1.0
1696,colin powell jokes about why he’s still a republican…not funny!,0,0,1.0
1697,unreal! elderly hispanic trump supporter pepper sprayed by liberal thug [video],0,0,1.0
1698,this is great! one brutal image perfectly captures the hypocrisy of the left,0,0,1.0
1699,lol! democrats to sue over “unprecedented environmental catastrophe” trump wall poses to birds…ignores actual bird blenders pushed by democrats [video],0,0,1.0
1700,"german coalition talks stumble on migration, climate",1,1,1.0
1701,obama gives himself a major award like only a true narcissist would…twitter goes crazy!,0,0,1.0
1702,house issues subpoenas for key obama administration officials: unmasking the unmaskers [video],0,0,1.0
1703,china's xi says he hopes u.s. handles taiwan issue appropriately,1,1,1.0
1704,"trump, japan pm abe to hold phone talks wednesday: source",1,1,1.0
1705,britain expresses grave concerns over arrest of reuters journalists in myanmar,1,1,1.0
1706,mexican leftist obrador leads ahead of 2018 election: poll,1,1,1.0
1707,wwii vet asks basketball legend bobby knight a question at trump town hall…he gets an epic bobby knight response! [video],0,0,1.0
1708,busted! anti-trump contractor arrested for leaking classified info to the media [video],0,0,1.0
1709, watch: dumb*ss trump supporters bewilder cnn host with delusions of illegal voters,0,0,1.0
1710,california judge questions trump's sanctuary city order,1,1,1.0
1711,liberal rags like usa today working overtime to destroy trump…here’s proof americans aren’t listening,0,0,1.0
1712,virtual tie raises doubts: can hillary clinton close the deal?,1,1,1.0
1713, tn school officials told to falsify student disciplinary codes to avoid red flags,0,0,1.0
1714,watch: little house on prairie actress runs for congress…thinks it’s okay for grown men to rape 13 year old girls (if mom’s home),0,0,1.0
1715, comey refuses to say if fbi is investigating trump/putin and gets slaughtered by democratic senator,0,0,1.0
1716,worried about trump losing his own money? $6 billion lost under hillary clinton as secretary of state,0,0,1.0
1717,watch: mitt romney doesn’t think roy moore deserves fair treatment in questionable 40-year-old sex assault allegations…has romney already forgotten what harry reid’s lie did to his campaign?,0,0,1.0
1718,picture of cop walking son to school on day he was murdered appears on social media same day media trashed trump over joke he made to cops about getting tough on criminals who kill innocent people,0,0,1.0
1719,chick-fil-a caves to gay mafia and does unthinkable in new nyc store,0,0,1.0
1720, alabama republicans just proved they hate local democracy and the working class (video),0,0,1.0
1721,man robs taxpayers of $1.4 million in food stamp scam…using fish!,0,0,1.0
1722,u.s. house tax chief says salt deduction meeting ends without compromise,1,1,1.0
1723,website and twitter page of dc group leaking soros documents is taken down…censorship alive and well in obama’s america,0,0,1.0
1724,"trump bares himself at unga, “in a kind of neocon full monte”",0,0,1.0
1725,dirty jobs’ mike rowe: great opportunities out there that people don’t know exist [video],0,0,1.0
1726,vote for a democrat in this state…get a prize! does anyone care that democrats are stealing our election?,0,0,1.0
1727," carrier to employees: donald trump lied, we’re still sending 1,300 jobs to mexico",0,0,1.0
1728,"feeling left out, under threat, east germans rebel with far-right vote",1,1,1.0
1729,"french army charter plane crashes in ivory coast, four moldovans killed",1,1,1.0
1730,south africa's zuma met zimbabwe's mnangagwa in pretoria,1,1,1.0
1731, trump humiliated as china roasts him for being an ‘ignorant child’ (details),0,0,1.0
1732,"in athens, macron to urge renewal of eu democracy",1,1,1.0
1733,ex-aide: christie 'lied' about new jersey 'bridgegate' - filing,1,1,1.0
1734,"speaker ryan dented by healthcare debacle, but keeps support",1,1,1.0
1735,trump was wrong to retweet uk far-right group: british pm may's spokesman,1,1,1.0
1736, fox news to viewers: key to winning jackpot is buying as many lottery tickets as you can afford,0,0,1.0
1737,muslim immigrant beats 22-term mn democrat…thanks packed room of somali immigrants in foreign language…no american flags visible [video],0,0,1.0
1738,keith scott’s brother tells charlotte reporter: “all white people are f*#ckin’ devils…all cops are f*#ckin devils”,0,0,1.0
1739,german parties start to find common ground in coalition talks,1,1,1.0
1740,trump defends attacks on mexican-american u.s. federal judge,1,1,1.0
1741,undercover journalist in burka is offered huma abedin’s ballot [video],0,0,1.0
1742,thousands queue to pay last respects to thailand's late king bhumibol,1,1,1.0
1743, bombshell report just dropped showing gorsuch is a fraud,0,0,1.0
1744,trump supports completion of dakota access pipeline,1,1,1.0
1745,"factbox: trump meets with at&t ceo, others",1,1,1.0
1746, desperate trump considers dumping spicer for fox news host,0,0,1.0
1747,democrat rep: i can’t wait for trump to “hang himself”…”we should just let him do that” [video],0,0,1.0
1748,trump warns gop establishment against pooling pac money to take him out…,0,0,1.0
1749,paul ryan says confident tax reform will pass in 2017: axios,1,1,1.0
1750, elizabeth warren delivers a major ‘f*ck you’ to trump in grad speech (video),0,0,1.0
1751,watch: hispanic man who used to “beat up trump supporters” gets choked up in passionate speech about how lying media turned him into a trump supporter,0,0,1.0
1752, desperate gop literally spreads trump’s wiretap lies to fleece their supporters,0,0,1.0
1753,"promoters of pop concerts, other events may ditch malaysia as hard-line islam gets a grip",1,1,1.0
1754, congress sends trump a serious warning about his tweeting,0,0,1.0
1755,how egypt's changing culture led one emigre to trump,1,1,1.0
1756,israeli minister says trump speech may start war with iran,1,1,1.0
1757,"judge jeanine is furious! rino’s are plotting to take down president trump…cowardly gop sitting back, watching democrats ‘railroad their president’…only one republican is defending trump [video]",0,0,1.0
1758,u.s. appeals court grants trump request on climate regulations case,1,1,1.0
1759,outrage! student threatens violence against trump in high school yearbook quote,0,0,1.0
1760,philippine president declares marawi liberated as battle goes on,1,1,1.0
1761,romania expels pro-russian serb for photographing military radar,1,1,1.0
1762,hillary’s campaign manager deflects and dodges questions on clinton e-mail scandal and sanctuary cities [video],0,0,1.0
1763,“stop blaming white people for trump’s win last night…america voted for actual change” [video],0,0,1.0
1764,trump slams the globalists: “there is no global anthem…we pledge allegiance to one flag” [video],0,0,1.0
1765, san jose cop wrongly held black family at gunpoint in front of their 7-year old child,0,0,1.0
1766,cnn liberal anchor freaks out at navy seal when he asks for truth….you won’t believe the reaction! [video],0,0,1.0
1767,u.s. hopes to see chinese activist liu treated for cancer 'elsewhere',1,1,1.0
1768,florida lawmakers: couples can move in without saying 'i do',1,1,1.0
1769,"house panel seeks fbi, department of justice documents on comey firing",1,1,1.0
1770," desperate for members, white supremacists beg rally goers to make it ‘sexy’ – no joke",0,0,1.0
1771, teacher tells black students he’ll have trump send them ‘back to africa’ and doesn’t think it’s racist,0,0,1.0
1772,wow! black power political organization takes credit for dallas cop slayings,0,0,1.0
1773,unlikely allies eye vote to legalize cannabis in new zealand,1,1,1.0
1774,u.s. house passes sanctions on iran-backed hezbollah,1,1,1.0
1775, trump: giving me this purple heart is ‘much easier’ than earning it myself (video),0,0,1.0
1776,iran warns it would increase missile range if threatened by europe,1,1,1.0
1777," arizona gop poised to ban social justice classes, events, and lectures in public schools",0,0,1.0
1778,white house says congress has no reason to wait until after nov election to take up tpp,1,1,1.0
1779,u.s. theory on democratic party breach: hackers meant to leave russia's mark,1,1,1.0
1780,senate panel advances trump's nominee for attorney general,1,1,1.0
1781,maria likely to become tropical storm tuesday night or wednesday: nhc,1,1,1.0
1782,new russia probe leaks threaten to derail trump's foreign trip,1,1,1.0
1783, watch: ex-trump campaign manager’s first appearance at cnn job is a disaster (video),0,0,1.0
1784,senator elizabeth warren tries to trash republicans with latest tweet…but it’s what’s sitting on her desk that has everyone laughing,0,0,1.0
1785,"with 7.4 million without power, utility workers get respect",1,1,1.0
1786,former nsa whistleblower: ‘trump absolutely right he was wiretapped’,0,0,1.0
1787,factbox: why the zika virus is causing alarm,1,1,1.0
1788,priceless! trump does “kiss the baby” like no other politician has ever done it! [video],0,0,1.0
1789,protesters injured in honduras clashes as electoral crisis rumbles on,1,1,1.0
1790,germany suspends training of kurdish fighters in northern iraq,1,1,1.0
1791," trump hasn’t gotten the memo that he’s all but wrapped up the gop nomination, and it’s hilarious",0,0,1.0
1792,"white house says will respond to iran's missile test, other actions",1,1,1.0
1793,"nordstrom discontinues ivanka trump brand after boycott threats…continues to sell line by trashy, cop-bashing, race-obsessed beyoncé",0,0,1.0
1794," even colbert’s ‘trump bully’ is jumping off the trump train, and it’s hilarious (video)",0,0,1.0
1795,congressional leaders ask for more time to study new fuel rules,1,1,1.0
1796,nigeria says u.s. agrees delayed $593 million fighter plane sale,1,1,1.0
1797,house plan would increase trump's disaster aid request,1,1,1.0
1798,senator feinstein shocks cnn anchor with “precise answer” on trump/russia smear campaign [video],0,0,1.0
1799, trump fans threaten jewelers who donated ivanka money to hillary: ‘karma’s a b*tch!’,0,0,1.0
1800,cameroon's anglophones flee to nigeria as crackdown grows,1,1,1.0
1801,alt-left attacks phoenix police…karma hits back where it hurts [video],0,0,1.0
1802,u.s. state department questions gulf motives on qatar boycott,1,1,1.0
1803,house intelligence panel will interview kushner on tuesday,1,1,1.0
1804,germans see trump as bigger problem than north korea or russia,1,1,1.0
1805,"serbian, u.s. army paratroopers jump together to boost ties",1,1,1.0
1806,breitbart’s joel pollack brilliantly shuts down “the view” lunatics [video],0,0,1.0
1807,hilarious! tennessee responds to california’s ‘foolish’ travel ban: keep your ‘unfounded moral judgment’ to yourself,0,0,1.0
1808,wisconsin governor backs republican ted cruz in presidential race,1,1,1.0
1809,let the reparations begin: rahm emanuel uses $5.5 million taxpayer dollars to gain favor with chicago’s black voters,0,0,1.0
1810,u.s. lawmakers say afghanistan corruption threatens future spending,1,1,1.0
1811,senate revokes obama federal land-planning rule,1,1,1.0
1812,japan pm welcomes u.s. designation of north korea as sponsor of terrorism: kyodo,1,1,1.0
1813,u.s. gets warm words from china's xi ahead of trump visit,1,1,1.0
1814,"mexico's pena nieto says disaster funds limited, need to rework budget",1,1,1.0
1815," conservatives can’t believe canadian pm would understand science, accuse him of faking it",0,0,1.0
1816,hillary makes first appearance since election…wow america! you dodged a bullet!,0,0,1.0
1817,"open-border liberals put entire nation on high alert: german spy chief warns 1,000+ radical islamists ready to attack…over 100 isis members among refugees",0,0,1.0
1818,lol! mother of two just got a big surprise from her employer after she became a hero to democrats for flipping off president trump’s motorcade,0,0,1.0
1819,five facts about benghazi that hillary doesn’t want you to know,0,0,1.0
1820, watch: deplorable trump supporter punches protester and slaps woman at rally,0,0,1.0
1821,eu commission says it has not changed its position on catalonia,1,1,1.0
1822, report: five-year-old girl is detained and separated from mother at airport because of trump’s muslim ban,0,0,1.0
1823,why are google and facebook attending bilderberg’s 2015 luxury secret policy conference?,0,0,1.0
1824,humiliating: democrats use russian warships as backdrop for tribute to u.s. veterans at dnc,0,0,1.0
1825,progressive lunacy: peta claims indonesian monkey owns ‘selfie’ copyright,0,0,1.0
1826,"before putin talks, trump plays down interference in u.s. election",1,1,1.0
1827,how many different ways can arrogant liberals say donald trump will never be elected as our president? [video],0,0,1.0
1828,"u.s. voters say yes to big bond issues, mixed message on taxes",1,1,1.0
1829,u.s. senators vote to bolster travel security in faa bill,1,1,1.0
1830,breaking: ‘sensitive’ benghazi e-mails released in christmas eve document dump,0,0,1.0
1831,"merkel, juncker discuss catalan crisis: eu official",1,1,1.0
1832,top senate democrat says has 'serious concerns' about court nominee gorsuch,1,1,1.0
1833,u.s. secretary of state tillerson made $27.4 million last year at exxon: company,1,1,1.0
1834,"facing test of resolve, trump pushes ahead with north korea review",1,1,1.0
1835, this christian mom thought it was a good idea to put her hateful rap song on the internet (video),0,0,1.0
1836,wow! un ambassador nikki haley blasts un vote…tweets list of nations who voted to support president trump’s declaration of jerusalem as israel’s capital,0,0,1.0
1837,puerto rico's 2014 fiscal report close to release: official,1,1,1.0
1838,israel orders deportation of two turks after jerusalem arrests,1,1,1.0
1839,uk's may to defend free trade and iran deal in talks with trump,1,1,1.0
1840,baltimore burns: maryland governor brings in national guard and declares a state of emergency,0,0,1.0
1841,is spicer flap a cover for media to tie up white house in global affairs and scuttle trump’s domestic agenda?,0,0,1.0
1842,fbi chief promises to disclose any attempt to stall russia probe,1,1,1.0
1843,"iraq kurdish vote may benefit syrian kurds, say their leaders",1,1,1.0
1844,obama says hopes trump can stand up to russia when needed,1,1,1.0
1845,moscow blames 'two-faced u.s. policy' for russian general's syria death: ria,1,1,1.0
1846,‘dead broke’ hillary’s hamptons vacation with the rich and famous,0,0,1.0
1847,trump aides differ over assad's future after syria attack,1,1,1.0
1848, time magazine cover perfectly illustrates what’s happening to trump and he’s going to hate it,0,0,1.0
1849,world bank approves $150 million disaster fund for dominican republic,1,1,1.0
1850,"in abrupt shift on syria, trump turns to military advisers",1,1,1.0
1851,peru prosecutors say ex-president toledo bribed by brazil's camargo,1,1,1.0
1852,why donald j. trump is the only one who can defeat an anti-american party that’s gone unopposed for 50 years ,0,0,1.0
1853,illinois marked 14th straight budget deficit in fy 2015: audit,1,1,1.0
1854,trump put jennifer hudson and relatives up rent-free in trump towers after her family was murdered…so why isn’t she performing at his inauguration?,0,0,1.0
1855,"in bid for history, clinton fails to reach the mountaintop",1,1,1.0
1856,"senator corker backs obamacare repeal with ""reasonable"" transition: statement",1,1,1.0
1857,"nz prime minister-elect ardern focuses on final touches in coalition deal, nz dollar sinks",1,1,1.0
1858,"(video) rev al sharpton botches the name of a famous biblical figure…yes, he’s a reverend..",0,0,1.0
1859,liz warren called out for crazy claim steve bannon is a “white supremacist” [video],0,0,1.0
1860,refs walk off in protest after high school players kneel during anthem,0,0,1.0
1861,this year: let’s make christmas great again…,0,0,1.0
1862,oh boy! obamacare architect ripped to shreds by maria bartiromo…who’s stupid now? [video],0,0,1.0
1863, cher does not hold back on twitter as she calls for death of michigan governor (tweets),0,0,1.0
1864, support for banning assault rifles skyrockets after orlando shooting,0,0,1.0
1865,"suicide bombers attack power station north of baghdad, killing seven: police",1,1,1.0
1866,gwenyth paltrow can’t understand why she was named “most hated celebrity”,0,0,1.0
1867,cuba’s fidel castro dies…hundreds dance in the streets…what will obama do? [video],0,0,1.0
1868, cowardly espn won’t stand up for black reporter who spoke the truth about trump (tweets),0,0,1.0
1869," south park creators give up, say donald trump is too stupid for their show to mock (video)",0,0,1.0
1870,classic! college snowflake demolished by the great andrew breitbart [video],0,0,1.0
1871,baltimore police union wants an independant prosecutor: mosby has connections to freddie gray family,0,0,1.0
1872,#blackprivilegedlives: truth behind the (not so) poor oppressed black mizzou student who went on “hunger strike” over “white privilege” [video],0,0,1.0
1873,trump says supreme court nominee's comments 'misrepresented',1,1,1.0
1874,new contender emerges to become wall street's top cop: sources,1,1,1.0
1875,breaking: fl muslim terrorist worked for security company who quietly transports and releases van loads of illegal aliens away from border for u.s. government,0,0,1.0
1876,"germany's gabriel says ties with u.s. 'difficult', will improve",1,1,1.0
